cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,SK0 0,2080,4843474360.944628,1799485771.457996,422369015.7695403
39,vopt,,SK0 0,2090,4823434041.823237,1470097159.3827186,258225067.68567616
39,vopt,,SK0 0,2100,5057639356.185806,1264549501.315626,166225222.5547327
39,vopt,,XK0 0,2030,292368523.2336883,292368523.2336883,292368523.2336883
39,vopt,,XK0 0,2040,373523304.48107743,306419207.7948018,229310907.12727386
39,vopt,,XK0 0,2050,320306364.7226514,215557001.27039838,120720100.16125076
39,vopt,,XK0 0,2060,302681862.7557356,167101845.04965454,70033757.15882462
39,vopt,,XK0 0,2070,417775333.6249876,189206444.29957116,59343182.31298749
39,vopt,,XK0 0,2080,557126072.0812931,206987869.6380757,48583469.878971845
39,vopt,,XK0 0,2090,580547804.0249281,176940675.49855354,31079930.748351566
39,vopt,,XK0 0,2100,664360710.8441094,166108523.4486121,21834990.445021648
39,vopt,,EU agriculture,2030,1026062.0159615177,1026062.0159615177,1026062.0159615177
39,vopt,,EU agriculture,2040,926889.5916116644,760372.3006506057,569029.8048593824
39,vopt,,EU agriculture,2050,967960.3235035713,651409.549303905,364814.0657668432
39,vopt,,EU agriculture,2060,967960.3235035713,534382.7162938995,223964.19005235514
39,vopt,,EU agriculture,2070,1064865.0524660598,482267.175727602,151259.48293526244
39,vopt,,EU agriculture,2080,929230.446364649,345235.01974574913,81032.35813920609
39,vopt,,EU agriculture,2090,1130083.320113181,344429.3555916859,60499.60241943614
39,vopt,,EU agriculture,2100,967960.3235035713,242016.8102501583,31813.146186815844
39,vopt,,EU biogas,2030,5878478079.698904,5878478079.698904,5878478079.698904
39,vopt,,EU biogas,2040,8944915781.170025,7337946453.609275,5491402349.866171
39,vopt,,EU biogas,2050,8417318944.126765,5664614351.024695,3172398984.0290465
